十一俄航通知航班取消了，10.1 su207，10.8 su206。但退票选项只有代金券，没有现金选项？三年欧洲这个疫情我感觉也不太靠谱啊。弱问怎么样才能腿现金啊？
              不止俄航，就连汉莎航空都退代金券了。好歹俄航三年内估计倒闭不了，肯定能用上。要是小航司，估计就倒闭了。                                        
              代金券就代金券吧，俄航的代金券有效期长，而且还能膨胀金额。我已经坦然接受了。
              这是航司所决定的，你只能与他继续沟通，反映一下你的需求。
              各行各业都不好过，航司尤其艰辛，有退的就不错了。唉……共克时艰吧
              一般来说办不到……                                        
              现在航司都没钱，想退钱也退不出来的.......所以只能代金券                                        
              一句话：花在我这里的钱还得花我这里                                        
              目前只能退代金券，三年内的变化莫测，也许会有新政策。                                        
              人家压根就不退现金，所以怎么样也退不到现金
              只能退代金券，还好当时我买的是国航。。。。。。。
              退不了现金，能够全额退代金券先退了再从长计议。
              航司政策就是退代金券 怎么弄都不能退现金                                        
              没办法，航司没钱，退不出来
              能退到代金券已经是件很不错的事情了
              只有代金券就退不了现金                                        
              现金没法退，只能代金券。                                        
              航司没钱了，就智能退代金券了
              就是缺钱，没啥办法                                        
              目前只能代金券                                        
